_key,productKey,quantity,sellingPrice,discountPrice,offerPrice,availabilityQuantity
162761,8785,0,3.81,0.88,2.93,0
162762,8810,0,3.25,0.16,3.09,0
162763,8814,0,3.35,0,3.35,0
162764,8816,0,3.64,0.87,2.77,0
162765,8818,0,3.97,0,3.97,0
162766,8827,0,3.01,0,3.01,0
162767,8831,0,3.4,0,3.4,0
162768,8832,0,3.45,0.38,3.07,0
162769,8833,0,3.1,0,3.1,0
162770,8834,0,3.36,0.67,2.69,0
162771,8835,0,2.99,0,2.99,0
162772,8836,0,3.89,0,3.89,0
162773,8838,0,3.4,1.02,2.38,0
162774,8839,0,3.7,0.22,3.48,0
162775,8840,0,3.03,0,3.03,0
162776,8841,0,3.02,0,3.02,0
162777,8842,0,2.51,0.35,2.16,0
162778,8843,0,3.6,0.22,3.38,0
162779,8844,0,3.38,0.54,2.84,0
162780,8845,0,3.74,0,3.74,0
162781,8846,0,3.31,0,3.31,0
162782,8847,0,3.43,0.45,2.99,0
162783,8848,0,3.4,0.65,2.76,0
162784,8849,0,3.92,0.98,2.94,0
162785,8850,0,3.11,0.81,2.3,0
162786,8851,0,3.24,0.36,2.89,0
162787,8852,0,3.02,0,3.02,0
162788,8854,0,2.12,0.11,2.01,0
162789,8856,0,3.31,0.83,2.48,0
162790,8859,0,3.8,0,3.8,0
162791,8860,0,3.15,0,3.15,0
162792,8866,0,3.46,0.9,2.56,0
162793,8867,0,3.28,0.59,2.69,0
162794,8868,0,3.71,0,3.71,0
162795,8869,0,3.68,0.99,2.69,0
162796,8870,0,3.05,0.21,2.83,0
162797,8871,0,3.15,0.47,2.68,0
162798,8872,0,3.81,0,3.81,0
162799,8873,0,3.92,1.02,2.9,0
162800,8874,0,3.94,0,3.94,0
162801,8875,0,3.9,0,3.9,0
162802,8879,0,3.14,0.35,2.79,0
162803,8880,0,3.1,0,3.1,0
162804,8881,0,3.2,0,3.2,0
162805,8882,0,3.12,0.34,2.78,0
162806,8883,0,3.97,0.32,3.65,0
162807,8884,0,3.8,0,3.8,0
162808,8885,0,3.04,0,3.04,0
162809,8886,0,3.64,0,3.64,0
162810,8888,0,3.75,1.09,2.66,0
162811,8892,0,3.86,0,3.86,0
162812,8895,0,3.19,0,3.19,0
162813,8896,0,1.99,0.22,1.77,0
162814,8897,0,3.12,0.16,2.96,0
162815,8898,0,3.21,0,3.21,0
162816,8899,0,3.8,0,3.8,0
162817,8900,0,3.79,0,3.79,0
162818,8902,0,3.38,0.74,2.64,0
162819,8904,0,3.27,0,3.27,0
162820,8905,0,3.36,0,3.36,0
162821,8906,0,3.98,0,3.98,0
162822,8908,0,3.52,0.56,2.96,0
162823,8909,0,3.12,0.25,2.87,0
162824,8913,0,3.51,0,3.51,0
162825,8914,0,3.54,0.53,3.01,0
162826,8915,0,3.67,0,3.67,0
162827,8916,0,3.12,0.31,2.81,0
162828,8920,0,3.79,0.49,3.3,0
162829,8922,0,3.13,0,3.13,0
162830,8923,0,3.73,0,3.73,0
162831,8926,0,3.79,0.19,3.6,0
162832,8927,0,3.39,0.44,2.95,0
162833,8929,0,3.97,0.32,3.65,0
162834,8931,0,3.81,0,3.81,0
162835,8932,0,3.38,0,3.38,0
162836,8933,0,3,0.9,2.1,0
162837,8935,0,3.27,0,3.27,0
162838,8937,0,3.45,0,3.45,0
162839,8938,0,3.65,0.55,3.1,0
162840,8939,0,3.34,0,3.34,0
162841,8940,0,3.26,0,3.26,0
162842,8941,0,3.22,0,3.22,0
162843,8942,0,3.35,0,3.35,0
162844,8944,0,3.3,0,3.3,0
162845,8948,0,4.05,1.01,3.04,0
162846,8951,0,3.75,0,3.75,0
162847,8952,0,3.1,0,3.1,0
162848,8953,0,3.82,1.11,2.71,0
162849,8954,0,3.13,0.69,2.44,0
162850,8960,0,3.31,0,3.31,0
162851,8961,0,3.73,0.97,2.76,0
162852,8963,0,3.47,0,3.47,0
162853,8965,0,3.65,0.84,2.81,0
162854,8966,0,3.32,0.47,2.86,0
162855,8967,0,3.1,0.9,2.2,0
162856,8968,0,2.85,0,2.85,0
162857,8970,0,3.03,0,3.03,0
162858,8973,0,3.34,0,3.34,0
162859,8974,0,3.02,0,3.02,0
162860,8975,0,3.33,0,3.33,0
162861,8976,0,3.49,1.01,2.48,0
162862,8978,0,3.11,0.44,2.68,0
162863,8980,0,2.99,0.78,2.22,0
162864,8981,0,3.28,0.2,3.09,0
162865,8982,0,3.99,0,3.99,0
162866,8983,0,3.21,0,3.21,0
162867,8984,0,3.33,0,3.33,0
162868,8985,0,2.31,0.37,1.94,0
162869,8986,0,3.14,0.75,2.39,0
162870,8987,0,3.9,0,3.9,0
162871,8988,0,3.05,0.64,2.41,0
162872,8989,0,3.27,0.42,2.84,0
162873,8991,0,3.63,1.02,2.61,0
162874,8992,0,3.92,1.1,2.82,0
162875,8995,0,3.92,0,3.92,0
162876,8996,0,3.11,0.37,2.74,0
162877,8997,0,2.43,0.17,2.26,0
162878,8998,0,3.94,0.36,3.59,0
162879,8999,0,3.69,0.48,3.21,0
162880,9003,0,3.82,0.88,2.94,0
162881,9005,0,3.8,0,3.8,0
162882,9007,0,3.41,0,3.41,0
162883,9008,0,3.86,0,3.86,0
162884,9009,0,3.15,0,3.15,0
162885,9010,0,3.83,0,3.83,0
162886,9011,0,3.5,0,3.5,0
162887,9012,0,3.81,0,3.81,0
162888,9013,0,3.36,0.98,2.39,0
162889,9016,0,3.77,0.23,3.54,0
162890,9017,0,3.28,0,3.28,0
162891,9021,0,3.23,0,3.23,0
162892,9022,0,3.32,0,3.32,0
162893,9023,0,3.18,0.89,2.29,0
162894,9024,0,3.18,0.44,2.73,0
162895,9025,0,3.81,0.99,2.82,0
162896,9026,0,3.05,0.85,2.19,0
162897,9027,0,3.24,0.58,2.66,0
162898,9028,0,3.68,0,3.68,0
162899,9029,0,3.19,0,3.19,0
162900,9030,0,3.97,0.87,3.1,0
162901,9031,0,3.93,0.55,3.38,0
162902,9032,0,3.52,0.6,2.92,0
162903,9033,0,3.17,0,3.17,0
162904,9034,0,3.59,0,3.59,0
162905,9035,0,3.92,0,3.92,0
162906,9036,0,3.96,0,3.96,0
162907,9037,0,2.06,0.14,1.92,0
162908,9038,0,3.61,0.76,2.85,0
162909,9039,0,3.51,1.02,2.49,0
162910,9040,0,3.27,0.88,2.39,0
162911,9041,0,3.03,0.67,2.36,0
162912,9042,0,3.4,0,3.4,0
162913,9043,0,3.97,0.99,2.98,0
162914,9044,0,3.96,1.19,2.77,0
162915,9045,0,3.78,0.83,2.95,0
162916,9048,0,3.43,0.55,2.88,0
162917,9050,0,3.27,0.95,2.32,0
162918,9051,0,3.02,0,3.02,0
162919,9053,0,3.97,0.83,3.13,0
162920,9054,0,2.33,0,2.33,0
162921,9056,0,3.34,0.97,2.37,0
162922,9057,0,3.07,0.46,2.61,0
162923,9058,0,3.78,1.06,2.72,0
162924,9059,0,3.8,1.03,2.78,0
162925,9060,0,3.2,0.8,2.4,0
162926,9061,0,3.42,0.96,2.46,0
162927,9062,0,3.42,0.99,2.43,0
162928,9063,0,3.83,0.96,2.87,0
162929,9064,0,3.73,0.86,2.87,0
162930,9065,0,3.17,0,3.17,0
162931,9066,0,3.18,0.32,2.86,0
162932,9067,0,3.65,0,3.65,0
162933,9070,0,3.47,0,3.47,0
162934,9071,0,3.65,0,3.65,0
162935,9072,0,3.26,0,3.26,0
162936,9073,0,3.29,0,3.29,0
162937,9074,0,3.52,0.84,2.67,0
162938,9075,0,3.98,0,3.98,0
162939,9076,0,3.06,0.18,2.88,0
162940,9077,0,3.26,0.59,2.67,0
162941,9078,0,3.06,0,3.06,0
162942,9079,0,3.71,0,3.71,0
162943,9080,0,3.09,0,3.09,0
162944,9081,0,3.3,0,3.3,0
162945,9082,0,3.99,0.6,3.39,0
162946,9084,0,3.03,0,3.03,0
162947,9085,0,3.33,0.77,2.57,0
162948,9086,0,3.41,0.78,2.63,0
162949,9087,0,3.89,0,3.89,0
162950,9089,0,3.62,0,3.62,0
162951,9090,0,3.47,0,3.47,0
162952,9091,0,2.99,0,2.99,0
162953,9092,0,3.71,0.63,3.08,0
162954,9093,0,3.37,0.17,3.2,0
162955,9095,0,3.98,0.2,3.78,0
162956,9096,0,3.66,0,3.66,0
162957,9098,0,3.96,1.07,2.89,0
162958,9099,0,3.17,0,3.17,0
162959,9100,0,3.56,0.96,2.6,0
162960,9101,0,3.02,0.39,2.63,0
162961,9102,0,3.67,0.37,3.3,0
162962,9103,0,3.55,0,3.55,0
162963,9104,0,3,0,3,0
162964,9208,0,3.77,0.68,3.09,0
162965,9252,0,2.42,0.34,2.08,0
162966,9255,0,3.27,0.49,2.78,0
162967,9256,0,3.91,1.02,2.9,0
162968,9257,0,3.21,0.83,2.37,0
162969,9260,0,3.58,0.72,2.87,0
162970,9261,0,3.07,0.8,2.27,0
162971,9262,0,3.37,0,3.37,0
162972,9263,0,3.58,0.39,3.18,0
162973,9264,0,3.21,0.77,2.44,0
162974,9266,0,3.68,0,3.68,0
162975,9267,0,3.39,0.71,2.67,0
162976,9268,0,3.47,0,3.47,0
162977,9270,0,3.63,0,3.63,0
162978,9271,0,3.54,0.81,2.73,0
162979,9272,0,3.68,0,3.68,0
162980,9273,0,3.86,0,3.86,0
162981,9274,0,2.91,0,2.91,0
162982,9275,0,3.86,1.08,2.78,0
162983,9276,0,3.71,0.7,3,0
162984,9277,0,3.93,0,3.93,0
162985,9278,0,3.25,0,3.25,0
162986,9279,0,3.82,0,3.82,0
162987,9280,0,3.79,1.14,2.65,0
162988,9281,0,3.45,0.93,2.52,0
162989,9282,0,3.75,1.05,2.7,0
162990,9283,0,3.24,0.94,2.3,0
162991,9285,0,3.11,0.25,2.86,0
162992,9286,0,3.57,0.89,2.68,0
162993,9287,0,3.89,0.43,3.47,0
162994,9288,0,2.64,0,2.64,0
162995,9289,0,3.11,0,3.11,0
162996,9290,0,2.41,0,2.41,0
162997,9291,0,3.79,0.45,3.33,0
162998,9292,0,3.52,0.74,2.78,0
162999,9293,0,3.61,0,3.61,0
163000,9294,0,3.5,0.28,3.22,0
163001,9295,0,3.19,0,3.19,0
163002,9296,0,3,0,3,0
163003,9297,0,3.92,0,3.92,0
163004,9298,0,3.2,0.58,2.63,0
163005,9299,0,3.35,0.67,2.68,0
163006,9300,0,3.81,0,3.81,0
163007,9301,0,3.58,0,3.58,0
163008,9302,0,3.42,0.55,2.88,0
163009,9303,0,3.72,0,3.72,0
163010,9304,0,3.84,0,3.84,0
163011,9305,0,3.88,1.13,2.76,0
163012,9306,0,2.27,0.23,2.05,0
163013,9308,0,3.86,0.81,3.05,0
163014,9310,0,2.62,0.52,2.1,0
163015,9311,0,3.15,0,3.15,0
163016,9312,0,3.09,0,3.09,0
163017,9313,0,3.51,0.49,3.02,0
163018,9314,0,3.34,0.67,2.68,0
163019,9315,0,3.55,0.21,3.34,0
163020,9316,0,3.84,0.65,3.19,0
163021,9317,0,3.08,0.89,2.18,0
163022,9318,0,3.97,0.83,3.14,0
163023,9319,0,3.04,0.58,2.46,0
163024,9320,0,2.98,0,2.98,0
163025,9321,0,3.19,0,3.19,0
163026,9322,0,3.38,0.47,2.9,0
163027,9323,0,3.74,0.19,3.55,0
163028,9325,0,3.81,0.88,2.93,0
163029,9326,0,3.44,0,3.44,0
163030,9327,0,3.68,0.59,3.09,0
163031,9331,0,3.03,0.91,2.12,0
163032,9333,0,3.37,0.54,2.83,0
163033,9334,0,3.89,0.23,3.65,0
163034,9335,0,3.64,0.25,3.39,0
163035,9336,0,3.32,0,3.32,0
163036,9337,0,2.35,0,2.35,0
163037,9339,0,3.52,0,3.52,0
163038,9340,0,3.2,0.38,2.81,0
163039,9341,0,3.64,1.09,2.55,0
163040,9342,0,3.02,0,3.02,0
163041,9343,0,3.23,0.65,2.59,0
163042,9344,0,3.11,0.34,2.77,0
163043,9345,0,3.88,0.54,3.34,0
163044,9346,0,3.37,0.27,3.1,0
163045,9348,0,3.58,0,3.58,0
163046,9349,0,3.32,0.23,3.09,0
163047,9350,0,3.15,0,3.15,0
163048,9352,0,3.08,0,3.08,0
163049,9353,0,3.06,0,3.06,0
163050,9354,0,3.23,0,3.23,0
163051,9355,0,3.32,0.8,2.52,0
163052,9356,0,3.94,0.28,3.66,0
163053,9357,0,3.94,0,3.94,0
163054,9358,0,3.79,0.42,3.37,0
163055,9359,0,3.58,0,3.58,0
163056,9360,0,2.34,0.47,1.88,0
163057,9361,0,3.26,0,3.26,0
163058,9362,0,3.83,0.38,3.44,0
163059,9364,0,3.12,0,3.12,0
163060,9366,0,3.04,0,3.04,0
163061,9367,0,3.28,0.59,2.69,0
163062,9369,0,3.68,0.66,3.02,0
163063,9372,0,3.52,0,3.52,0
163064,9373,0,3.03,0,3.03,0
163065,9374,0,3.34,0.94,2.4,0
163066,9375,0,3.2,0,3.2,0
163067,9377,0,3.69,0.89,2.8,0
163068,9378,0,3.21,0.61,2.6,0
163069,9379,0,3.12,0.87,2.24,0
163070,9381,0,3.85,1,2.85,0
163071,9382,0,3.18,0,3.18,0
163072,9383,0,3.75,0.9,2.85,0
163073,9384,0,3.32,0.33,2.98,0
163074,9385,0,3.97,0.87,3.1,0
163075,9386,0,3.66,0,3.66,0
163076,9387,0,3.98,0,3.98,0
163077,9388,0,3.56,0.85,2.7,0
163078,9389,0,3.8,0,3.8,0
163079,9390,0,3.99,0.88,3.11,0
163080,9391,0,3.74,1.12,2.61,0
163081,9392,0,3.07,0,3.07,0
163082,9393,0,3.49,0.49,3.01,0
163083,9394,0,3.27,0,3.27,0
163084,9395,0,3.68,0.85,2.83,0
163085,9396,0,3.03,0,3.03,0
163086,9397,0,3.41,0,3.41,0
163087,9398,0,3.13,0,3.13,0
163088,9399,0,3.8,0,3.8,0
163089,9400,0,3.78,0.57,3.22,0
163090,9401,0,3.77,0.87,2.9,0
163091,9403,0,3.41,0.95,2.45,0
163092,9404,0,3.37,0,3.37,0
163093,9405,0,2.92,0.38,2.54,0
163094,9406,0,3.28,0.59,2.69,0
163095,9407,0,3.27,0,3.27,0
163096,9408,0,3.42,0.58,2.84,0
163097,9409,0,2.56,0.69,1.87,0
163098,9410,0,3.83,0,3.83,0
163099,9411,0,3.64,0,3.64,0
163100,9413,0,3.48,0.8,2.68,0
163101,9414,0,3.9,0,3.9,0
163102,9415,0,3.81,0.76,3.04,0
163103,9416,0,3.44,0.79,2.65,0
163104,9417,0,3.28,0,3.28,0
163105,9421,0,3.56,0,3.56,0
163106,9422,0,3.5,0,3.5,0
163107,9423,0,3.39,0,3.39,0
163108,9424,0,3.06,0.21,2.84,0
163109,9425,0,3.77,0,3.77,0
163110,9426,0,3.56,0,3.56,0
163111,9427,0,3.33,0.97,2.37,0
163112,9428,0,3.74,0.97,2.77,0
163113,9429,0,3.32,0,3.32,0
163114,9430,0,3.06,0.52,2.54,0
163115,9431,0,3.69,0,3.69,0
163116,9433,0,3.46,0.73,2.73,0
163117,9434,0,3.79,0,3.79,0
163118,9437,0,3.48,0,3.48,0
163119,9438,0,2.79,0.28,2.51,0
163120,9439,0,2.19,0,2.19,0
163121,9440,0,3.73,0,3.73,0
163122,9441,0,3.42,0,3.42,0
163123,9442,0,3.79,0,3.79,0
163124,9443,0,3.54,0.5,3.05,0
163125,9444,0,3.41,0.89,2.52,0
163126,9445,0,3.24,0.23,3.01,0
163127,9446,0,2.98,0,2.98,0
163128,9447,0,3.07,0.31,2.76,0
163129,9448,0,3.99,0,3.99,0
163130,9449,0,3.84,0,3.84,0
163131,9450,0,3.66,0.29,3.37,0
163132,9451,0,3.41,0,3.41,0
163133,9452,0,3.8,0,3.8,0
163134,9453,0,3.87,0.31,3.56,0
163135,9454,0,3.91,0,3.91,0
163136,9455,0,3.12,0.31,2.81,0
163137,9456,0,2.45,0,2.45,0
163138,9457,0,3.93,0.9,3.02,0
163139,9458,0,3.13,0.88,2.25,0
163140,9459,0,3.43,0,3.43,0
163141,9460,0,3.09,0.19,2.91,0
163142,9461,0,3.02,0.54,2.48,0
163143,9462,0,3.14,0,3.14,0
163144,9463,0,3.3,0,3.3,0
163145,9464,0,3.13,0.63,2.5,0
163146,9465,0,3.66,0.59,3.08,0
163147,9466,0,3.58,0.39,3.19,0
163148,9469,0,3.17,0,3.17,0
163149,9470,0,3.98,0,3.98,0
163150,9471,0,3.62,1.09,2.53,0
163151,9472,0,3.3,0.49,2.8,0
163152,9473,0,3.95,0.83,3.12,0
163153,9474,0,3.44,0,3.44,0
163154,9475,0,3.26,0.55,2.7,0
163155,9476,0,3.3,0.46,2.84,0
163156,9477,0,3.72,0,3.72,0
163157,9478,0,2.36,0.47,1.89,0
163158,9479,0,3.19,0,3.19,0
163159,9480,0,3.24,0.36,2.88,0
163160,9481,0,3.1,0,3.1,0
163161,9482,0,3.56,0,3.56,0
163162,9483,0,3.06,0,3.06,0
163163,9486,0,3.75,0,3.75,0
163164,9487,0,3.36,0.17,3.19,0
163165,9488,0,3.75,0,3.75,0
163166,9489,0,3.17,0.82,2.34,0
163167,9490,0,3.84,0,3.84,0
163168,9491,0,3.12,0,3.12,0
163169,9493,0,3.6,0.25,3.35,0
163170,9494,0,3.17,0.19,2.98,0
163171,9495,0,3.24,0,3.24,0
163172,9496,0,2.6,0.16,2.44,0
163173,9497,0,2.72,0,2.72,0
163174,9499,0,2.12,0,2.12,0
163175,9501,0,3.24,0,3.24,0
163176,9502,0,3.09,0,3.09,0
163177,9503,0,3.57,0,3.57,0
163178,9504,0,3.72,0,3.72,0
163179,9506,0,3.34,0,3.34,0
163180,9507,0,3.95,0.91,3.04,0
163181,9509,0,3.74,0,3.74,0
163182,9510,0,2.52,0,2.52,0
163183,9511,0,3.16,0,3.16,0
163184,9513,0,3.26,0.98,2.28,0
163185,9514,0,3.84,0,3.84,0
163186,9515,0,3.2,0.8,2.4,0
163187,9516,0,3.69,0,3.69,0
163188,9517,0,3.07,0.4,2.67,0
163189,9519,0,3.12,0,3.12,0
163190,9520,0,3.35,0,3.35,0
163191,9522,0,3.5,0,3.5,0
163192,9523,0,3.42,0,3.42,0
163193,9524,0,3.87,0.46,3.41,0
163194,9526,0,3.25,0,3.25,0
163195,9527,0,2.45,0,2.45,0
163196,9528,0,3.79,0,3.79,0
163197,9529,0,3.83,0.38,3.45,0
163198,9530,0,3.68,0,3.68,0
163199,9531,0,3.26,0.62,2.64,0
163200,9532,0,3.94,0.71,3.23,0
163201,9533,0,3.28,0,3.28,0
163202,9534,0,3.23,0.42,2.81,0
163203,9535,0,3.53,0.95,2.58,0
163204,9536,0,2.67,0,2.67,0
163205,9538,0,3.58,0.61,2.97,0
163206,9539,0,3.89,0,3.89,0
163207,9540,0,3.13,0.66,2.47,0
163208,9541,0,3.48,0.17,3.31,0
163209,9542,0,3.52,0.49,3.02,0
163210,9543,0,3.99,0,3.99,0
163211,9544,0,2.93,0,2.93,0
163212,9545,0,3.31,0,3.31,0
163213,9546,0,3.43,0,3.43,0
163214,9547,0,3.71,0,3.71,0
163215,9548,0,3.92,0.94,2.98,0
163216,9549,0,3.15,0,3.15,0
163217,9550,0,3.38,0.54,2.84,0
163218,9551,0,2.04,0.57,1.47,0
163219,9552,0,3.26,0.26,3,0
163220,9555,0,3.73,0.49,3.25,0
163221,9556,0,3.35,0,3.35,0
163222,9557,0,2.46,0,2.46,0
163223,9558,0,3.35,0,3.35,0
163224,9559,0,3.7,0,3.7,0
163225,9560,0,3.14,0,3.14,0
163226,9561,0,3.2,0,3.2,0
163227,9562,0,3.2,0,3.2,0
163228,9563,0,3.19,0,3.19,0
163229,9564,0,3.01,0.66,2.35,0
163230,9565,0,3.87,0,3.87,0
163231,9566,0,3.7,0.44,3.26,0
163232,9567,0,3.41,0,3.41,0
163233,9568,0,3.57,0,3.57,0
163234,9569,0,3.74,1.08,2.65,0
163235,9570,0,3.78,0.72,3.06,0
163236,9571,0,3.15,0,3.15,0
163237,9572,0,2.03,0.49,1.55,0
163238,9573,0,3.79,0,3.79,0
163239,9574,0,3.58,0.57,3.01,0
163240,9576,0,3.74,1.12,2.62,0
163241,9577,0,3.77,0.38,3.4,0
163242,9581,0,3.64,0,3.64,0
163243,9582,0,3.79,0.83,2.96,0
163244,9583,0,3.08,0.15,2.93,0
163245,9584,0,3.1,0.9,2.2,0
163246,9585,0,3.39,0,3.39,0
163247,9586,0,3.58,0,3.58,0
163248,9587,0,3.71,1.04,2.67,0
163249,9588,0,3.08,0,3.08,0
163250,9589,0,3.33,0,3.33,0
163251,9591,0,3.14,0,3.14,0
163252,9592,0,3.25,0.68,2.57,0
163253,9593,0,3.37,0,3.37,0
163254,9594,0,3.78,0,3.78,0
163255,9595,0,3.22,0.64,2.58,0
163256,9597,0,3.95,0,3.95,0
163257,9598,0,3,0,3,0
163258,9599,0,3.07,0.58,2.49,0
163259,9600,0,3.87,0.73,3.13,0
163260,9602,0,3.25,0.98,2.28,0
163261,9603,0,3.53,0,3.53,0
163262,9604,0,3.19,0,3.19,0
163263,9605,0,3.69,1.03,2.66,0
163264,9606,0,3.75,0.86,2.89,0
163265,9607,0,2.09,0.5,1.59,0
163266,9608,0,2.47,0.25,2.22,0
163267,9609,0,3.74,0,3.74,0
163268,9610,0,3.19,0.57,2.62,0
163269,9611,0,3.94,0,3.94,0
163270,9612,0,2.87,0.4,2.47,0
163271,9613,0,3.93,0.83,3.1,0
163272,9614,0,3.92,0.94,2.98,0
163273,9615,0,3.94,0.83,3.11,0
163274,9616,0,2.65,0,2.65,0
163275,9618,0,3.04,0,3.04,0
163276,9619,0,3.07,0.89,2.18,0
163277,9620,0,3.21,0.39,2.83,0
163278,9621,0,3.69,0.18,3.5,0
163279,9622,0,3.28,0,3.28,0
163280,9623,0,3.47,0.66,2.81,0
163281,9624,0,2.95,0.38,2.57,0
163282,9625,0,2.8,0,2.8,0
163283,9626,0,3.57,0,3.57,0
163284,9627,0,3.47,0,3.47,0
163285,9629,0,3.33,0.77,2.56,0
163286,9631,0,3.92,0,3.92,0
163287,9636,0,3.68,0.77,2.91,0
163288,9637,0,3.28,0,3.28,0
163289,9638,0,3.23,0,3.23,0
163290,9639,0,3.71,0.48,3.22,0
163291,9641,0,3.69,0,3.69,0
163292,9642,0,3.61,1.05,2.56,0
163293,9643,0,3.52,0,3.52,0
163294,9644,0,3.13,0,3.13,0
163295,9645,0,3.49,0,3.49,0
163296,9646,0,3.54,0.6,2.94,0
163297,9647,0,3.71,0.3,3.42,0
163298,9648,0,3.31,0,3.31,0
163299,9650,0,3.23,0,3.23,0
163300,9651,0,2.79,0,2.79,0
163301,9652,0,3.48,0.28,3.2,0
163302,9653,0,3.74,0,3.74,0
163303,9654,0,3.15,0,3.15,0
163304,9655,0,3.69,0,3.69,0
163305,9656,0,2.4,0.58,1.83,0
163306,9657,0,3.6,0.65,2.95,0
163307,9659,0,3.41,0,3.41,0
163308,9660,0,3.18,0,3.18,0
163309,9662,0,3.44,0,3.44,0
163310,9663,0,3.71,1.11,2.6,0
163311,9664,0,3.96,0,3.96,0
163312,9665,0,3.97,0.44,3.53,0
163313,9666,0,3.36,0.64,2.72,0
163314,9667,0,3.84,0.19,3.64,0
163315,9669,0,3.53,0,3.53,0
163316,9671,0,3.86,0.69,3.16,0
163317,9672,0,3.79,0,3.79,0
163318,9673,0,3.39,1.02,2.37,0
163319,9674,0,3.29,0,3.29,0
163320,9675,0,3.43,0.62,2.82,0
163321,9676,0,3.76,0,3.76,0
163322,9677,0,5.92,0,5.92,0
163323,9678,0,3.67,0.88,2.79,0
163324,9679,0,3.03,0.7,2.33,0
163325,9680,0,3.32,0,3.32,0
163326,9681,0,3.41,0,3.41,0
163327,9682,0,3.87,0,3.87,0
163328,9683,0,3.27,0,3.27,0
163329,9684,0,3.02,0.24,2.78,0
163330,9685,0,3.2,0.38,2.81,0
163331,9686,0,3.03,0.27,2.76,0
163332,9687,0,3.7,0,3.7,0
163333,9688,0,3.23,0.16,3.07,0
163334,9689,0,3.02,0.45,2.57,0
163335,9690,0,3.38,0.51,2.87,0
163336,9691,0,3.73,0,3.73,0
163337,9692,0,3.17,0.44,2.73,0
163338,9693,0,3.84,0,3.84,0
163339,9694,0,3.42,0.99,2.43,0
163340,9695,0,2.05,0,2.05,0
163341,9696,0,3.94,0,3.94,0
163342,9697,0,3.34,0,3.34,0
163343,9698,0,2.32,0.51,1.81,0
163344,9699,0,2.08,0,2.08,0
163345,9700,0,3.12,0,3.12,0
163346,9701,0,3.11,0.84,2.27,0
163347,9702,0,3.44,0,3.44,0
163348,9703,0,3.56,0.75,2.82,0
163349,9705,0,3.33,0.83,2.5,0
163350,9706,0,3.88,1.09,2.79,0
163351,9707,0,3.1,0.93,2.17,0
163352,9708,0,2.4,0.14,2.26,0
163353,9709,0,3.88,0,3.88,0
163354,9710,0,2.47,0.49,1.97,0
163355,9711,0,2.9,0.44,2.47,0
163356,9713,0,2.71,0.19,2.52,0
163357,9714,0,3.28,0.56,2.73,0
163358,9715,0,3.26,0.42,2.84,0
163359,9716,0,3.57,0,3.57,0
163360,9717,0,3.1,0.34,2.76,0
163361,9718,0,3.03,0,3.03,0
163362,9719,0,3.43,0.34,3.08,0
163363,9721,0,2.74,0.44,2.3,0
163364,9722,0,2.34,0,2.34,0
163365,9724,0,3.77,0,3.77,0
163366,9725,0,3.21,0.77,2.44,0
163367,9726,0,3.94,0.67,3.27,0
163368,9727,0,3.9,0.86,3.04,0
163369,9728,0,3.08,0.34,2.74,0
163370,9729,0,3.34,0.23,3.11,0
163371,9730,0,3.38,0.54,2.84,0
163372,9731,0,3.41,0.89,2.52,0
163373,9732,0,3.69,0,3.69,0
163374,9736,0,3.05,0.7,2.35,0
163375,9737,0,3.72,0.97,2.75,0
163376,9738,0,3.88,0,3.88,0
163377,9739,0,3.24,0.32,2.92,0
163378,9740,0,3.68,0,3.68,0
163379,9741,0,3.44,1.03,2.41,0
163380,9742,0,3.79,0,3.79,0
163381,9745,0,3.62,0.25,3.37,0
163382,9746,0,3.41,0.65,2.76,0
163383,9748,0,3.74,0.19,3.55,0
163384,9749,0,3.73,0,3.73,0
163385,9750,0,3.51,0.98,2.52,0
163386,9753,0,2.59,0,2.59,0
163387,9754,0,3.04,0,3.04,0
163388,9755,0,2,0,2,0
163389,9756,0,3.68,0,3.68,0
163390,9757,0,3.98,0,3.98,0
163391,9759,0,3.6,0,3.6,0
163392,9760,0,2.54,0.61,1.93,0
163393,9761,0,3.18,0.64,2.55,0
163394,9762,0,3.97,0,3.97,0
163395,9763,0,3.98,0.64,3.35,0
163396,9764,0,5.02,0,5.02,0
163397,9766,0,2.99,0,2.99,0
163398,9767,0,3.8,0.91,2.89,0
163399,9768,0,3.33,0,3.33,0
163400,9769,0,3.09,0.84,2.26,0
163401,9770,0,3.73,0.86,2.87,0
163402,9771,0,2.62,0.66,1.97,0
163403,9772,0,3.94,0.79,3.15,0
163404,9773,0,3.3,0,3.3,0
163405,9775,0,3.22,0.87,2.35,0
163406,9776,0,3.95,0,3.95,0
163407,9777,0,3.74,0.64,3.11,0
163408,9778,0,3.49,0,3.49,0
163409,9779,0,3.82,1.07,2.75,0
163410,9781,0,3.54,0,3.54,0
163411,9782,0,3.9,0,3.9,0
163412,9783,0,3.34,0.7,2.64,0
163413,9784,0,3.38,0,3.38,0
163414,9785,0,3.07,0,3.07,0
163415,9786,0,3.24,0.58,2.66,0
163416,9787,0,3.97,0,3.97,0
163417,9788,0,3.18,0,3.18,0
163418,9789,0,3.73,1.01,2.73,0
163419,9791,0,3.89,0,3.89,0
163420,9792,0,3.29,0,3.29,0
163421,9793,0,3.12,0.81,2.31,0
163422,9794,0,3.62,0.58,3.04,0
163423,9795,0,3.38,0.51,2.87,0
163424,9796,0,3.64,0,3.64,0
